movie_id,director,producer,actor_1,actor_2,actor_3
9625,John Gray,Steven Seagal,Steven Seagal,Keenen Ivory Wayans,Bob Gunton
9304,Harold Ramis,Harold Ramis,Michael Keaton,Andie MacDowell,Harris Yulin
20856,John Schultz,NA,Carter Jenkins,Austin Butler,Kevin Nealon
5955,Sean Penn,Sean Penn,Jack Nicholson,Aaron Eckhart,Helen Mirren
9899,Susan Stroman,Mel Brooks,Matthew Broderick,Uma Thurman,Will Ferrell
9826,Simon Wincer,"Alan Ladd, Jr.",Billy Zane,Kristy Swanson,Treat Williams
21355,Billy Bob Thornton,NA,Matt Damon,Henry Thomas,Penélope Cruz
10858,Oliver Stone,Oliver Stone,Anthony Hopkins,Joan Allen,Powers Boothe
11439,Roman Polanski,Roman Polanski,Ewan McGregor,Pierce Brosnan,Jon Bernthal
9457,Stephen Sommers,Laurence Mark,Treat Williams,Famke Janssen,Anthony Heald
12412,Spike Lee,Spike Lee,Derek Luke,Michael Ealy,Laz Alonso
1494,Zhang Yimou,William Kong,Chow Yun-fat,Gong Li,Jay Chou
13184,Danny Pang,Nicolas Cage,Nicolas Cage,Shahkrit Yamnarm,Charlie Yeung
2185,Barry Sonnenfeld,Barry Sonnenfeld,Tim Allen,Rene Russo,Patrick Warburton
6639,Mike Newell,Scott Steindorff,Javier Bardem,Unax Ugalde,Benjamin Bratt
38153,George P. Cosmatos,Adi Hasak,Charlie Sheen,Donald Sutherland,Linda Hamilton
58233,Oliver Parker,NA,Rowan Atkinson,Dominic West,Gillian Anderson
116977,Lawrence Kasanoff,NA,Charlie Sheen,Wayne Brady,Hilary Duff
68734,Ben Affleck,Ben Affleck,Ben Affleck,Bryan Cranston,Alan Arkin
5503,Andrew Davis,Arnold Kopelson,Harrison Ford,Tommy Lee Jones,Sela Ward
27573,Andy Tennant,Neal H. Moritz,Gerard Butler,Jennifer Aniston,Gio Perez
819,Barry Levinson,Steve Golin,Robert De Niro,Brad Pitt,Kevin Bacon
1369,George P. Cosmatos,Buzz Feitshans,Sylvester Stallone,Richard Crenna,Charles Napier
9623,Brian Gibson,Irwin Winkler,Demi Moore,Alec Baldwin,Joseph Gordon-Levitt
10895,Ben Sharpsteen,Walt Disney,Mel Blanc,Don Brodie,Walter Catlett
10935,Michael Cimino,Joann Carelli,Kris Kristofferson,Christopher Walken,John Hurt
834,Len Wiseman,Kevin Grevioux,Kate Beckinsale,Scott Speedman,Tony Curran
228066,Paul McGuigan,John Davis,James McAvoy,Daniel Radcliffe,Jessica Brown Findlay
711,Gus Van Sant,Sean Connery,Sean Connery,Rob Brown,F. Murray Abraham
10468,Betty Thomas,Celia D. Costas,Sandra Bullock,Viggo Mortensen,Dominic West
10027,Louis Leterrier,Luc Besson,Jet Li,Morgan Freeman,Bob Hoskins
11812,Roger Kumble,Cathy Konrad,Cameron Diaz,Christina Applegate,Thomas Jane
37233,Sydney Pollack,John Davis,Tom Cruise,Jeanne Tripplehorn,Gene Hackman
37950,Burr Steers,Marc Platt,Zac Efron,Amanda Crew,Charlie Tahan
27582,Simon West,William Chartoff,Jason Statham,Ben Foster,Donald Sutherland
64688,Phil Lord,Neal H. Moritz,Channing Tatum,Jonah Hill,Brie Larson
509,Roger Michell,Duncan Kenworthy,Julia Roberts,Hugh Grant,Gina McKee
7443,Nick Park,Nick Park,Mel Gibson,Miranda Richardson,Timothy Spall
5966,John Hamburg,Danny DeVito,Ben Stiller,Jennifer Aniston,Philip Seymour Hoffman
11066,Reginald Hudlin,Brian Grazer,Eddie Murphy,Robin Givens,Halle Berry
136795,Paul Feig,Jenno Topping,Sandra Bullock,Melissa McCarthy,Demián Bichir
8095,Joseph L. Mankiewicz,Walter Wanger,Elizabeth Taylor,Richard Burton,Rex Harrison
87826,Frank Coraci,Kevin James,Salma Hayek,Kevin James,Henry Winkler
11560,Carl Franklin,Arnon Milchan,Ashley Judd,Morgan Freeman,Jim Caviezel
25189,Barbra Streisand,NA,Barbra Streisand,Jeff Bridges,Lauren Bacall
2637,Mark Pellington,Gary Lucchesi,Richard Gere,Laura Linney,Will Patton
18480,Larry Charles,Sacha Baron Cohen,Sacha Baron Cohen,Richard Bey,Ron Paul
709,John Glen,Albert R. Broccoli,Timothy Dalton,Carey Lowell,Robert Davi
49730,Catherine Hardwicke,Leonardo DiCaprio,Amanda Seyfried,Gary Oldman,Billy Burke
2749,John Herzfeld,Nick Wechsler,Robert De Niro,Charlize Theron,Edward Burns
9607,Annabel Jankel,Jake Eberts,Bob Hoskins,John Leguizamo,Dennis Hopper
1830,Andrew Niccol,Nicolas Cage,Nicolas Cage,Bridget Moynahan,Jared Leto
79,Zhang Yimou,Zhang Yimou,Jet Li,Tony Leung Chiu-Wai,Maggie Cheung
54054,Julie Anne Robinson,Wendy Finerman,Katherine Heigl,Jason O'Mara,Daniel Sunjata
228967,Seth Rogen,Seth Rogen,James Franco,Seth Rogen,Lizzy Caplan
46528,Sngmoo Lee,Barrie M. Osborne,Kate Bosworth,Jang Dong-gun,Geoffrey Rush
27936,Jean-Pierre Jeunet,Jean-Pierre Jeunet,Dany Boon,Dominique Pinon,André Dussollier
65,Curtis Hanson,Curtis Hanson,Eminem,Mekhi Phifer,Brittany Murphy
280391,Jamel Debbouze,NA,Jamel Debbouze,Arié Elmaleh,Mélissa Theuriau
9476,Brian Helgeland,Brian Helgeland,Heath Ledger,Rufus Sewell,Shannyn Sossamon
10610,Gordon Chan,Alfred Cheung Kin-Ting,Jackie Chan,Lee Evans,Claire Forlani
745,M. Night Shyamalan,Kathleen Kennedy,Bruce Willis,Toni Collette,Olivia Williams
49527,Asger Leth,Lorenzo di Bonaventura,Sam Worthington,Elizabeth Banks,Jamie Bell
73937,David Frankel,Curtis Hanson,Owen Wilson,Steve Martin,Jack Black
1885,John G. Avildsen,Jerry Weintraub,Ralph Macchio,Pat Morita,William Zabka
168672,David O. Russell,Charles Roven,Christian Bale,Bradley Cooper,Amy Adams
18240,Anne Fletcher,David Hoberman,Sandra Bullock,Ryan Reynolds,Mary Steenburgen
10398,Bruce Beresford,Leonard Goldberg,Tommy Lee Jones,Ashley Judd,Bruce Greenwood
165,Robert Zemeckis,Bob Gale,Michael J. Fox,Christopher Lloyd,Lea Thompson
240832,Luc Besson,Virginie Besson-Silla,Scarlett Johansson,Morgan Freeman,Choi Min-sik
216015,Sam Taylor-Johnson,Michael De Luca,Dakota Johnson,Jamie Dornan,Jennifer Ehle
12279,Robert Rodriguez,Robert Rodriguez,Antonio Banderas,Carla Gugino,Alexa PenaVega
1645,Joel Schumacher,Arnon Milchan,Matthew McConaughey,Sandra Bullock,Samuel L. Jackson
11007,Shawn Levy,Michael Barnathan,Steve Martin,Bonnie Hunt,Piper Perabo
193756,Peter Berg,Akiva Goldsman,Mark Wahlberg,Taylor Kitsch,Emile Hirsch
11287,Penny Marshall,Robert Greenhut,Tom Hanks,Geena Davis,Madonna
259693,James Wan,Rob Cowan,Patrick Wilson,Vera Farmiga,Madison Wolfe
37799,David Fincher,Scott Rudin,Jesse Eisenberg,Andrew Garfield,Justin Timberlake
10184,Ken Kwapis,NA,Ben Affleck,Jennifer Aniston,Drew Barrymore
4257,David Zucker,Craig Mazin,Anna Faris,Regina Hall,Craig Bierko
4234,Wes Craven,Cathy Konrad,David Arquette,Neve Campbell,Courteney Cox
196,Robert Zemeckis,Bob Gale,Michael J. Fox,Christopher Lloyd,Mary Steenburgen
257091,Etan Cohen,Will Ferrell,Will Ferrell,Kevin Hart,Alison Brie
6114,Francis Ford Coppola,Francis Ford Coppola,Gary Oldman,Winona Ryder,Anthony Hopkins
24803,Nora Ephron,Amy Robinson,Meryl Streep,Amy Adams,Stanley Tucci
109410,Brian Helgeland,Thomas Tull,Chadwick Boseman,T.R. Knight,Harrison Ford
1213,Anthony Minghella,Tom Sternberg,Matt Damon,Gwyneth Paltrow,Jude Law
100042,Bobby Farrelly,Bobby Farrelly,Jim Carrey,Jeff Daniels,Rachel Melvin
9036,Frank Marshall,Roger Birnbaum,Paul Walker,Bruce Greenwood,Moon Bloodgood
257211,Nancy Meyers,Nancy Meyers,Robert De Niro,Anne Hathaway,Rene Russo
323675,Tim Story,Ice Cube,Kevin Hart,Ice Cube,Olivia Munn
9361,Michael Mann,Michael Mann,Daniel Day-Lewis,Madeleine Stowe,Russell Means
1677,Taylor Hackford,Taylor Hackford,Jamie Foxx,Kerry Washington,Regina King
187,Frank Miller,Elizabeth Avellan,Jessica Alba,Devon Aoki,Clive Owen
7461,Pete Travis,Neal H. Moritz,Dennis Quaid,Matthew Fox,Forest Whitaker
16538,John Hamburg,John Hamburg,Paul Rudd,Jason Segel,Rashida Jones
9889,Bobby Farrelly,Bobby Farrelly,Gwyneth Paltrow,Jack Black,Jason Alexander
820,Oliver Stone,Oliver Stone,Kevin Costner,Tommy Lee Jones,Gary Oldman
11565,John Whitesell,David T. Friendly,Martin Lawrence,Nia Long,Emily Procter
6073,Gore Verbinski,Lawrence Bender,Brad Pitt,Julia Roberts,James Gandolfini
16996,Burr Steers,Adam Shankman,Zac Efron,Leslie Mann,Matthew Perry
193610,Nick Cassavetes,Julie Yorn,Cameron Diaz,Leslie Mann,Kate Upton
19912,David R. Ellis,Craig Perry,Bobby Campo,Shantel VanSanten,Nick Zano
296098,Steven Spielberg,Steven Spielberg,Tom Hanks,Mark Rylance,Amy Ryan
8007,John Moore,John Davis,Owen Wilson,Gene Hackman,Gabriel Macht
32823,Nicholas Stoller,Judd Apatow,Jonah Hill,Russell Brand,Rose Byrne
4380,Peter Chelsom,Simon Fields,Richard Gere,Jennifer Lopez,Susan Sarandon
11551,Joe Dante,Colin Wilson,Gregory Smith,Kirsten Dunst,Denis Leary
10336,Mark A.Z. Dippé,Clint Goldman,Michael Jai White,Martin Sheen,John Leguizamo
11362,Kevin Reynolds,Gary Barber,Jim Caviezel,Guy Pearce,Richard Harris
50348,Brad Furman,Gary Lucchesi,Matthew McConaughey,Marisa Tomei,Ryan Phillippe
48138,Jaume Collet-Serra,Joel Silver,Liam Neeson,Diane Kruger,January Jones
1124,Christopher Nolan,Christopher Nolan,Hugh Jackman,Christian Bale,Michael Caine
227159,Sean Anders,NA,Jason Bateman,Jason Sudeikis,Charlie Day
68179,Callan Brunker,Jonathan Shestack,Brendan Fraser,Rob Corddry,Ricky Gervais
1579,Mel Gibson,Mel Gibson,Rudy Youngblood,Raoul Max Trujillo,Gerardo Taracena
708,John Glen,Albert R. Broccoli,Timothy Dalton,Maryam d'Abo,Jeroen Krabbé
34851,Nimród Antal,John Davis,Topher Grace,Alice Braga,Laurence Fishburne
9930,Ivan Reitman,Ivan Reitman,Robert Redford,Debra Winger,Daryl Hannah
1586,David Koepp,Gavin Polone,Johnny Depp,John Turturro,Timothy Hutton
2044,Alejandro Agresti,Doug Davison,Keanu Reeves,Sandra Bullock,Shohreh Aghdashloo
9913,Iain Softley,Iain Softley,Kate Hudson,Gena Rowlands,Peter Sarsgaard
71864,Peter Hedges,NA,Jennifer Garner,Joel Edgerton,Ron Livingston
10761,Paul Weiland,Neal H. Moritz,Patrick Dempsey,Michelle Monaghan,Kevin McKidd
209451,Clint Eastwood,Clint Eastwood,Christopher Walken,Vincent Piazza,Freya Tingley
11975,Francis Ford Coppola,Steven Reuther,Matt Damon,Danny DeVito,Jon Voight
4970,Mathieu Kassovitz,Robert Zemeckis,Halle Berry,Robert Downey Jr.,Charles S. Dutton
11831,Steven Spielberg,Steven Spielberg,Morgan Freeman,Nigel Hawthorne,Anthony Hopkins
9096,John McTiernan,Donna Dubrow,Sean Connery,Lorraine Bracco,José Wilker
440,Colin Strause,David Giler,Steven Pasquale,Reiko Aylesworth,John Ortiz
11011,Donald Petrie,Joel Silver,Macaulay Culkin,John Larroquette,Edward Herrmann
10641,Joan Chen,Gary Lucchesi,Richard Gere,Winona Ryder,Anthony LaPaglia
11172,Marc Lawrence,Martin Shafer,Drew Barrymore,Hugh Grant,Scott Porter
39513,Greg Mottola,Tim Bevan,Seth Rogen,Simon Pegg,Nick Frost
82687,Anne Fletcher,John Goldwyn,Seth Rogen,Barbra Streisand,Yvonne Strahovski
41446,Wes Craven,Wes Craven,David Arquette,Neve Campbell,Courteney Cox
8224,Joel Schumacher,Joel Schumacher,Nicolas Cage,Joaquin Phoenix,James Gandolfini
10537,Oliver Stone,A. Kitman Ho,Val Kilmer,Meg Ryan,Kyle MacLachlan
225886,Jake Kasdan,Steve Tisch,Cameron Diaz,Jason Segel,Rob Corddry
10385,Diane Keaton,Nora Ephron,Meg Ryan,Diane Keaton,Lisa Kudrow
55779,Steven Quale,Craig Perry,Emma Bell,Nicholas D'Agosto,Miles Fisher
10154,Kelly Makin,Charles Mulvehill,Hugh Grant,James Caan,Jeanne Tripplehorn
10647,Mimi Leder,NA,Kevin Spacey,Helen Hunt,Haley Joel Osment
11431,Bobby Farrelly,Nancy Juvonen,Drew Barrymore,Jimmy Fallon,Jason Spevack
8457,Steven Brill,Susan Arnold,Owen Wilson,Leslie Mann,Josh Peck
188161,Seth MacFarlane,Scott Stuber,Seth MacFarlane,Charlize Theron,Liam Neeson
8850,Russell Mulcahy,Martin Bregman,Alec Baldwin,John Lone,Penelope Ann Miller
64685,Stephen Daldry,NA,Thomas Horn,Tom Hanks,Sandra Bullock
38357,Roger Michell,J.J. Abrams,Rachel McAdams,Harrison Ford,Patrick Wilson
10060,Jim Sheridan,Jimmy Iovine,50 Cent,Joy Bryant,Adewale Akinnuoye-Agbaje
11398,Christian Duguay,Nicolas Clermont,Wesley Snipes,Donald Sutherland,Maury Chaykin
1833,Chris Columbus,Robert De Niro,Anthony Rapp,Adam Pascal,Rosario Dawson
10391,Chuck Russell,Mace Neufeld,Kim Basinger,Angela Bettis,Holliston Coleman
8970,Sam Weisman,NA,Steve Martin,Goldie Hawn,John Cleese
9306,John Frankenheimer,Edward R. Pressman,Marlon Brando,Val Kilmer,David Thewlis
11370,Peter Hyams,Moshe Diamant,Catherine Deneuve,Mena Suvari,Stephen Rea
12184,Justin Chadwick,Alison Owen,Natalie Portman,Scarlett Johansson,Eric Bana
1921,Pat O'Connor,Steven Reuther,Keanu Reeves,Charlize Theron,Jason Isaacs
1683,Stephen Hopkins,Robert Zemeckis,Hilary Swank,David Morrissey,Idris Elba
203,Martin Scorsese,Martin Scorsese,Harvey Keitel,Robert De Niro,David Proval
11858,Penny Marshall,Robert Greenhut,Danny DeVito,Mark Wahlberg,Gregory Hines
62835,Olivier Megaton,Luc Besson,Zoe Saldana,Cliff Curtis,Callum Blue
18937,Frederik Du Chau,Dalisa Cohen,Jessalyn Gilsig,Cary Elwes,Gary Oldman
13536,Michael Caton-Jones,NA,Robert De Niro,James Franco,Frances McDormand
15556,Irwin Winkler,Irwin Winkler,Val Kilmer,Mira Sorvino,Kelly McGillis
10718,Joseph Kahn,Neal H. Moritz,Martin Henderson,Ice Cube,Monet Mazur
11062,Harold Becker,Harold Becker,Al Pacino,John Cusack,Bridget Fonda
10802,Paul Verhoeven,Alan Marshall,Elizabeth Berkley,Kyle MacLachlan,Gina Gershon
1887,Sofia Coppola,Sofia Coppola,Kirsten Dunst,Jason Schwartzman,Judy Davis
6071,Barbet Schroeder,Barbet Schroeder,David Caruso,Samuel L. Jackson,Nicolas Cage
10461,Stephen T. Kay,Neil Canton,Sylvester Stallone,Miranda Richardson,Rachael Leigh Cook
80278,Juan Antonio Bayona,Álvaro Augustín,Naomi Watts,Ewan McGregor,Tom Holland
12704,Elaine May,Warren Beatty,Warren Beatty,Dustin Hoffman,Isabelle Adjani
10315,Wes Anderson,NA,George Clooney,Meryl Streep,Jason Schwartzman
16643,Stephen Herek,NA,Angelina Jolie,Edward Burns,Tony Shalhoub
2687,John Carpenter,Dan Kolsrud,Chevy Chase,Daryl Hannah,Sam Neill
194,Jean-Pierre Jeunet,Jean-Marc Deschamps,Audrey Tautou,Mathieu Kassovitz,Rufus
11025,Dennie Gordon,Denise Di Novi,Ashley Olsen,Mary-Kate Olsen,Eugene Levy
8849,Charles Shyer,Charles Shyer,Jude Law,Marisa Tomei,Omar Epps
78698,Ken Kwapis,NA,Drew Barrymore,John Krasinski,Kristen Bell
30943,Ulu Grosbard,NA,Michelle Pfeiffer,Treat Williams,Whoopi Goldberg
9544,William Malone,Moshe Diamant,Stephen Dorff,Natascha McElhone,Stephen Rea
24418,Paul Weitz,NA,John C. Reilly,Josh Hutcherson,Chris Massoglia
7288,Danny DeVito,Ben Stiller,Ben Stiller,Drew Barrymore,Eileen Essell
14655,Malcolm D. Lee,NA,Samuel L. Jackson,Bernie Mac,Sharon Leal
24575,Jerry Jameson,Lew Grade,M. Emmet Walsh,Richard Jordan,David Selby
10366,Mic Rodgers,Daniel Melnick,Jean-Claude Van Damme,Kiana Tom,Bill Goldberg
19898,Christian Alvart,Paul W.S. Anderson,Ben Foster,Dennis Quaid,Cam Gigandet
4965,Gary Fleder,Gary Sinise,Gary Sinise,Madeleine Stowe,Mekhi Phifer
15074,Christian Duguay,Jan Fantl,Devon Sawa,Bridgette Wilson,Rufus Sewell
56715,Jean-Marie Poiré,Patrice Ledoux,Jean Reno,Christina Applegate,Christian Clavier
1272,Danny Boyle,Andrew Macdonald,Cillian Murphy,Rose Byrne,Chris Evans
72358,Brian Robbins,Nicolas Cage,Eddie Murphy,Allison Janney,Cliff Curtis
20542,Marc F. Adler,Marc F. Adler,Freddie Prinze Jr.,Jennifer Love Hewitt,Val Kilmer
266396,Pierre Morel,Joel Silver,Sean Penn,Jasmine Trinca,Javier Bardem
9978,Geoffrey Sax,Steve Christian,Alex Pettyfer,Sarah Bolger,Ewan McGregor
8271,D.J. Caruso,Jackie Marcus Schaffer,Shia LaBeouf,Sarah Roemer,Carrie-Anne Moss
10428,Iain Softley,Ralph Winter,Jonny Lee Miller,Angelina Jolie,Jesse Bradford
5353,Richard Shepard,Mark Johnson,Richard Gere,Terrence Howard,James Brolin
11934,Joel Coen,Ethan Coen,Tim Robbins,Jennifer Jason Leigh,Paul Newman
14392,Peter Chan,Peter Chan,Jet Li,Andy Lau,Takeshi Kaneshiro
19495,Sergei Bodrov Jr.,NA,Kuno Becker,Jay Hernandez,Jason Scott Lee
110415,Bong Joon-ho,Park Chan-wook,Chris Evans,Song Kang-ho,Ed Harris
77459,Bibo Bergeron,NA,Vanessa Paradis,Mathieu Chedid,Gad Elmaleh
26486,Jeff Nathanson,Larry Brezner,Matthew Broderick,Alec Baldwin,Toni Collette
9495,Alex Proyas,Alex Proyas,Brandon Lee,Rochelle Davis,Ernie Hudson
256040,S.S. Rajamouli,Prasad Devineni,Prabhas,Rana Daggubati,Tamanna Bhatia
24420,Robert Schwentke,Nick Wechsler,Eric Bana,Rachel McAdams,Michelle Nolden
1257,Michael Lehmann,Jessie Nelson,Diane Keaton,Mandy Moore,Gabriel Macht
62214,Tim Burton,Tim Burton,Charlie Tahan,Catherine O'Hara,Martin Short
16320,Joss Whedon,Barry Mendel,Nathan Fillion,Gina Torres,Alan Tudyk
8842,Charles S. Dutton,Robert W. Cort,Meg Ryan,Tony Shalhoub,Joe Cortese
9531,Richard Lester,Pierre Spengler,Christopher Reeve,Richard Pryor,Jackie Cooper
64807,Peter Segal,Peter Segal,Robert De Niro,Sylvester Stallone,Alan Arkin
12289,John Woo,John Woo,Chang Chen,Hu Jun,Tony Leung Chiu-Wai
11529,Andy Tennant,Neal H. Moritz,Reese Witherspoon,Josh Lucas,Patrick Dempsey
20943,Robert Luketic,Steven Reuther,Katherine Heigl,Gerard Butler,Eric Winter
9099,Jonathan Lynn,Brian Grazer,Steve Martin,Dan Aykroyd,Phil Hartman
9488,Robert Rodriguez,Robert Rodriguez,Antonio Banderas,Carla Gugino,Alexa PenaVega
193,David Carson,Rick Berman,Patrick Stewart,Jonathan Frakes,Brent Spiner
44865,Wong Kar-wai,Wong Kar-wai,Tony Leung Chiu-Wai,Zhang Ziyi,Song Hye-kyo
55787,Francis Lawrence,Erwin Stoff,Robert Pattinson,Reese Witherspoon,Christoph Waltz
257932,Yuefeng Song,NA,Carrie-Anne Moss,Lucas Grabeel,Blythe Auffarth
10400,Norman Jewison,Norman Jewison,Denzel Washington,Vicellous Reon Shannon,Deborah Kara Unger
1957,Michael Apted,Irwin Winkler,Jennifer Lopez,Billy Campbell,Juliette Lewis
10833,David Mirkin,John Davis,Sigourney Weaver,Jennifer Love Hewitt,Gene Hackman
256961,Andy Fickman,Todd Garner,Kevin James,Raini Rodriguez,Eduardo Verástegui
5852,Luis Mandoki,Bruce Berman,Jennifer Lopez,Jim Caviezel,Jeremy Sisto
12312,John Pasquin,Arnold Kopelson,Tim Allen,Julie Bowen,Kelly Lynch
622,Roman Polanski,Roman Polanski,Johnny Depp,Frank Langella,Lena Olin
11306,Michael Apted,Elizabeth Hurley,Hugh Grant,Gene Hackman,Sarah Jessica Parker
12508,Stephen Herek,Toby Jaffe,Mark Wahlberg,Jennifer Aniston,Jason Flemyng
25793,Lee Daniels,NA,Gabourey Sidibe,Mo'Nique,Paula Patton
10534,Ridley Scott,Mimi Polk Gitlin,Jeff Bridges,Caroline Goodall,John Savage
1091,John Carpenter,Lawrence Turman,Kurt Russell,Keith David,Wilford Brimley
87421,David Twohy,Ted Field,Vin Diesel,Karl Urban,Katee Sackhoff
10871,Jeb Stuart,Gale Anne Hurd,Dennis Quaid,Danny Glover,R. Lee Ermey
13503,Steve Miner,NA,James Van Der Beek,Rachael Leigh Cook,Ashton Kutcher
13600,Gil Kenan,Tom Hanks,Saoirse Ronan,Harry Treadaway,Mary Kay Place
68722,Paul Thomas Anderson,Paul Thomas Anderson,Joaquin Phoenix,Philip Seymour Hoffman,Amy Adams
14324,David Leland,Tarak Ben Ammar,Ryan Cartwright,Hayden Christensen,Mischa Barton
14325,Gary Fleder,John Davis,Rob Brown,Dennis Quaid,Darrin Henson
299687,J Blakeson,Tobey Maguire,Chloë Grace Moretz,Nick Robinson,Alex Roe
312221,Ryan Coogler,Irwin Winkler,Michael B. Jordan,Sylvester Stallone,Graham McTavish
23168,Ben Affleck,Graham King,Ben Affleck,Rebecca Hall,Jeremy Renner
76494,Kirk Jones,Mike Medavoy,Cameron Diaz,Jennifer Lopez,Elizabeth Banks
4944,Joel Coen,Joel Coen,George Clooney,Frances McDormand,Brad Pitt
10488,Jennifer Flackett,Paula Mazur,Abigail Breslin,Jodie Foster,Gerard Butler
96721,Ron Howard,Andrew Eaton,Daniel Brühl,Chris Hemsworth,Olivia Wilde
334,Paul Thomas Anderson,Dylan Tichenor,Julianne Moore,William H. Macy,John C. Reilly
23742,Kevin Smith,Michael Tadross,Bruce Willis,Tracy Morgan,Juan Carlos Hernández
259694,Christian Ditter,Dana Fox,Dakota Johnson,Rebel Wilson,Alison Brie
62837,Charles Martin Smith,Broderick Johnson,Morgan Freeman,Ashley Judd,Harry Connick Jr.
8966,Catherine Hardwicke,NA,Kristen Stewart,Robert Pattinson,Billy Burke
8470,Nick Cassavetes,Mark Burg,Denzel Washington,Robert Duvall,Anne Heche
11001,Les Mayfield,Neal H. Moritz,Martin Lawrence,Luke Wilson,Dave Chappelle
138832,Rawson Marshall Thurber,Chris Bender,Jason Sudeikis,Jennifer Aniston,Will Poulter
16911,Fyodor Bondarchuk,Alexander Rodnyansky,Vasily Stepanov,Pyotr Fyodorov,Юлия Снигирь
2163,Jonathan Mostow,Dino De Laurentiis,Kurt Russell,J. T. Walsh,Kathleen Quinlan
36670,Irvin Kershner,Jack Schwartzman,Sean Connery,Kim Basinger,Klaus Maria Brandauer
23048,Steve Pink,John Cusack,John Cusack,Lizzy Caplan,Rob Corddry
227735,Charles Martin Smith,Broderick Johnson,Morgan Freeman,Ashley Judd,Nathan Gamble
2155,John Frankenheimer,Chris Moore,Ben Affleck,Gary Sinise,Charlize Theron
8409,F. Gary Gray,Vin Diesel,Vin Diesel,Larenz Tate,Timothy Olyphant
222936,Cameron Crowe,Scott Rudin,Bradley Cooper,Emma Stone,Rachel McAdams
31908,Rob Reiner,NA,Alec Baldwin,James Woods,Virginia Madsen
10219,Scott Hicks,NA,Ethan Hawke,Youki Kudoh,Reeve Carney
48171,Mikael Håfström,Beau Flynn,Anthony Hopkins,Colin O'Donoghue,Alice Braga
782,Andrew Niccol,Danny DeVito,Ethan Hawke,Jude Law,Gore Vidal
75531,Andrew Bergman,Mike Lobell,Bette Midler,Nathan Lane,Stockard Channing
11802,Kirk De Micco,Barry Sonnenfeld,Andy Samberg,Cheryl Hines,Jeff Daniels
9776,Chris Rock,Chris Rock,Chris Rock,Bernie Mac,Dylan Baker
18785,Todd Phillips,David Siegel,Bradley Cooper,Ed Helms,Zach Galifianakis
365222,Wilson Yip,Bak-Ming Wong,Donnie Yen,Lynn Hung,Zhang Jin
817,Jay Roach,Jennifer Todd,Mike Myers,Heather Graham,Michael York
268,Tim Burton,Peter Guber,Jack Nicholson,Michael Keaton,Kim Basinger
45054,Roland Joffé,NA,Charlie Cox,Dougray Scott,Wes Bentley
943,Richard Donner,Joel Silver,Mel Gibson,Danny Glover,Joe Pesci
22881,John Lee Hancock,Gil Netter,Sandra Bullock,Quinton Aaron,Kathy Bates
10054,Robert Rodriguez,Robert Rodriguez,Alexa PenaVega,Daryl Sabara,Antonio Banderas
51540,Seth Gordon,Brett Ratner,Jennifer Aniston,Jason Bateman,Charlie Day
44264,Joel Coen,Joel Coen,Jeff Bridges,Matt Damon,Josh Brolin
350,David Frankel,Wendy Finerman,Meryl Streep,Anne Hathaway,Emily Blunt
152,Robert Wise,Gene Roddenberry,William Shatner,Leonard Nimoy,DeForest Kelley
109431,Seth Gordon,Pamela Abdy,Jason Bateman,Melissa McCarthy,Jon Favreau
1598,Martin Scorsese,Robert De Niro,Robert De Niro,Nick Nolte,Jessica Lange
8065,Robert Luketic,Michael De Luca,Jim Sturgess,Kevin Spacey,Kate Bosworth
271718,Judd Apatow,Barry Mendel,Amy Schumer,Bill Hader,Brie Larson
11638,Kevin Rodney Sullivan,Erwin Stoff,Bernie Mac,Ashton Kutcher,Zoe Saldana
409,Anthony Minghella,Saul Zaentz,Ralph Fiennes,Juliette Binoche,Willem Dafoe
2118,Curtis Hanson,Curtis Hanson,Kevin Spacey,Guy Pearce,Danny DeVito
11459,Mike Mitchell,Andrew Gunn,Michael Angarano,Kurt Russell,Kelly Preston
10806,Frank Oz,Scott Rudin,Kevin Kline,Joan Cusack,Tom Selleck
